id,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38
3500,6.281532287597656,0.07887455821037292,-0.013507191091775894,0.060021113604307175,0.0071680573746562,-0.060194909572601325,-0.02581883780658245,-0.02211648412048817,-0.056822203099727624,0.0005904947174713017,-0.06309587508440018,0.007853319868445395,-0.0036545523907989264,-0.04063137620687485,0.0178619846701622,-0.009167283773422241,-0.041327804327011115,-0.002135470975190401,-0.0403529591858387,-0.013704774901270866,-0.019047392532229424,0.0005832792376168072,-0.01738004945218563,-0.0011862380197271705,-0.007816213183104992,-0.011662271805107594,-0.018469363451004032,-0.003549614921212197,-0.012801331467926502,-0.012936364859342577,-0.009044449776411057,-0.0004698094562627375,-0.01003525871783495,-0.0030047311447560787,-0.004481826908886433,0.0005772117292508483,-0.007102835457772017,-0.0043048160150647155,-0.007373457308858633
3501,5.432065963745117,0.14237244427204132,-0.1254422962665558,0.19595913589000705,-0.15653082728385925,0.004840001929551363,-0.05975581705570221,0.02176685631275177,-0.04068982973694801,-0.03475301712751388,0.0015849487390369177,-0.009429768659174442,0.012384152971208096,-0.026182979345321652,0.0056187245063483715,-0.017564481124281883,0.014596423134207726,-0.011640406213700771,-0.004030580632388592,-0.005666802171617746,-0.020189417526125908,-0.004421157296746968,-0.01784747838973999,-0.003705027047544718,-0.015099029988050459,0.002376912860199809,-0.022259222343564037,-0.008949311450123787,-0.0038305686321109533,-0.007089870050549506,0.0003764668945223093,-0.008458513766527176,-0.004056372679769993,-0.013166855089366436,-0.006275202613323927,-0.01060119830071926,-0.012882862240076063,-0.005265112034976482,-0.017870021983981133
3502,5.574802875518799,-0.15038344264030454,0.11500226706266405,0.06374837458133698,0.0041519105434417725,-0.030044153332710263,-0.023454951122403145,0.01589564047753811,-0.03353598713874817,0.012938153930008413,-0.0494333952665329,-0.018213143572211262,-0.010721488855779173,-0.01111461129039526,-0.021355733275413517,0.00929320603609085,0.001143194385804236,0.017912784591317173,0.0014736680313944814,-0.02432200126349926,-0.009113296866416931,-0.0052431770600378505,-0.00880343560129404,-0.015496610663831234,0.010104597546160221,-0.0067351600155234346,-0.011571204289793968,0.0026448906864970922,0.0018615815788507466,0.0058682654052972785,0.005131721030920744,0.0011322452919557688,0.013985783793032171,-0.0033087015617638826,0.0015968495281413198,0.00039772977470420296,0.0021575659047812228,-0.001913146348670125,0.001077373861335218
3503,5.715475082397461,0.13339711725711825,-0.1891457885503769,0.17306314408779144,-0.06605374813079834,0.02753519080579281,-0.09377852827310562,-0.029528792947530743,-0.05690805613994599,-0.021995116025209427,-0.02848775126039982,-0.028778469190001488,0.0077924258075654515,-0.05734727531671524,0.020765520632267,-0.004363486543297768,0.0068517629988491535,5.28131567989476e-05,-0.001717784209176898,0.013356134295463562,-0.021399032324552536,-0.0024843043647706513,-0.0147955771535635,-0.003904190845787525,0.0005482232663780451,0.0056007020175457,-0.010319378226995468,-0.002622930333018303,-0.0031809883657842875,-0.016814276576042175,-0.004562343470752239,-0.005465967580676079,-0.004272087477147579,-0.0056588808074593535,-0.000699521682690829,0.001722093787975609,-0.007012787275016308,-0.0038034627214074135,-0.012153498828411102
3504,5.799867630004883,0.1967003345489502,-0.1501236855983734,0.16827192902565002,-0.11997171491384505,0.10045423358678818,-0.087818443775177,-0.029735146090388295,-0.04219470173120499,-0.035512950271368034,-0.008387795649468899,-0.04916959628462792,0.0375492237508297,-0.03479110449552536,0.0008720228215679526,-0.010212574154138563,-0.0014076079241931438,0.0014930968172848225,-0.01782122068107128,0.0052683851681649685,-0.013003143481910229,0.004524568095803261,-0.011030625551939009,0.006485304795205593,-0.006631915923207997,0.003948640543967485,0.002566124778240919,-0.008013435639441013,0.005355237051844597,-0.008727980777621271,0.0037098403554409742,-0.005704708397388457,-0.011059382930397987,-0.0013627833686769009,-0.00957614742219448,-0.0038741019088774924,-0.014839850366115568,-0.006881139241158961,-0.009348316118121149
3505,5.559526920318604,-0.05183716118335724,-0.10478504747152327,0.02437908016145229,0.00698327599093318,-0.012419811449944971,-0.011888187378644943,-0.017348796129226685,-0.0027939581777900453,-0.0079168900847435,-0.005642501637339592,-0.01602108776569366,0.008997861295938492,0.002143885474652052,-0.002222195267677307,0.019504506140947345,-0.023642836138606068,0.01342049241065979,-0.026017600670456886,0.012492625042796137,-0.018666988238692284,0.013490869663655758,-0.0023900605738162994,0.014105136506259441,-0.008972002193331718,0.0038251723162829885,0.010375365614891052,-0.00989421084523201,-0.00103045126888901,0.0078197056427598,-0.0008362462394870818,0.00786280445754528,0.00982705131173134,0.0013438669266179206,0.0024302264209836717,0.0023581839632242922,-0.006490569096058607,0.003976543433964253,-0.014003848657011986
3506,5.917624473571777,0.012812986969947815,-0.08155538886785507,0.04996027424931526,9.291362948715688e-05,-0.04681694880127907,0.01393719669431448,-0.039196215569972985,-0.0013476212043315172,-0.0234516654163599,-0.024697672575712204,-0.012173986062407494,-0.01644231006503105,-0.00232049822807312,0.008492797613143921,0.004343083128333093,-0.01825975812971592,0.014749428257346153,-0.021219342947006226,0.016890672966837883,-0.02308536879718304,0.022366994991898537,-0.016029860824346542,0.00013100254000164568,-0.0044002593494951725,-0.0009080700110644102,-0.009248132817447186,0.006313214544206858,0.005960316862910986,-0.005272713955491781,0.001457134261727333,-0.010638594627380371,0.001207191264256835,0.0033659893088042736,-0.0005187328788451849,0.002095983363687992,-0.012646682560443878,0.004020628985017538,-0.004688055254518986
3507,3.648252964019776,0.14551092684268951,-0.13674911856651306,0.16391117870807648,-0.05467080324888229,0.026716982945799828,-0.011959873139858246,0.016006320714950558,-0.04245999827980995,-0.011077781207859516,-0.05103329196572304,-0.030164787545800213,0.007646783720701933,-0.07346950471401215,0.02946439571678638,-0.020488712936639786,-0.0006727981381118298,0.0028283235151320696,-0.010581531561911106,0.009798303246498108,-0.02398804575204849,-0.00229652738198638,-0.005340485367923975,0.0012699515791609885,-0.005143435671925546,0.008678180165588856,-0.00014989892952144146,0.00614935252815485,-0.003792787669226527,-0.007200345862656831,0.011202030815184116,-0.004432545974850655,-0.0008520559640601277,-0.009427349083125593,0.002134644892066717,-0.0007589730666950345,-0.002839370397850871,0.0014150349888950586,-0.00800991803407669
3508,5.863890647888184,0.19999417662620544,-0.11827416718006135,0.21119724214077,-0.2322162091732025,0.021146712824702263,-0.11031966656446457,0.04737943783402443,-0.033111561089754105,-0.005657647270709276,-0.0538126640021801,-0.04984518885612488,0.021265087649226192,-0.025397785007953644,0.03672982007265091,0.008822544477880001,0.024648578837513924,-0.0014906624564900994,-0.028782127425074574,0.018375225365161896,-0.019855845719575882,0.013726888224482536,-0.04202358424663544,0.0211802888661623,-0.03863762319087982,0.009485538117587566,0.00028755911625921726,-0.003264120779931545,0.02806815505027771,-0.013004880398511888,-0.0031776160467416052,-0.02324539795517921,0.029678411781787876,-0.031704116612672806,0.017149640247225758,-0.021862626075744632,0.026958845555782318,-0.021414676681160927,-0.011488355696201323
3509,6.297221183776856,0.1189996749162674,0.05561042949557304,0.02546083740890026,0.039149433374404914,-0.06535845249891281,-0.09136422723531724,0.04468420520424843,-0.05713051930069924,-0.00070694595342502,-0.012866653501987456,-0.038589775562286384,0.03239893913269043,-0.01315692812204361,-0.025555074214935303,0.03963812068104744,-0.031722601503133774,-0.013713051564991474,0.0247572660446167,-0.01686485856771469,-0.005930634215474129,0.0051647708751261226,-0.003280176315456629,-0.002692799549549818,0.0072635416872799405,-0.02110939100384712,0.020061256363987926,-0.023539295420050618,-0.004755251575261354,0.0026601133868098263,-0.014277855865657331,0.01381504349410534,-0.005993574857711792,0.00015648850239813328,0.0065191658213734635,-0.010773790068924429,0.007132186554372311,-0.01426849979907274,0.00127098907250911
