id,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,y
0,6.564539432525635,0.005401646252721548,-0.04604804888367653,0.08272016048431396,0.02548311650753021,0.01284040976315737,0.012073964811861515,0.01570637710392475,0.019473804160952568,-6.956769993848866e-06,-0.01890093646943569,-0.0059429388493299476,0.006199916824698447,-0.004115613643079996,0.041697025299072266,-0.005584497004747391,0.02209554798901081,0.011871053837239742,0.003804953768849373,0.01838597282767296,-0.02084181271493435,0.02384292706847191,-0.0050742505118250856,0.019640907645225525,-0.0006393739022314547,0.01721232384443283,0.0044952910393476495,0.008016829378902912,0.005023451987653971,0.0036247111856937404,0.004677392076700926,0.00634111138060689,0.004652137402445078,0.008264750242233276,0.0019423998892307281,0.006022901739925146,0.0038021150976419453,-0.006645461544394493,0.004730907734483481,teens
1,6.272916316986084,-0.0506097637116909,0.07914700359106064,0.05156499519944191,0.03974991291761398,0.024608023464679718,0.007395926862955093,-0.00011257972073508428,0.01041301619261503,-0.00968960952013731,0.000705490936525166,-0.00817684456706047,0.0015624682419002054,0.006390415132045746,0.0020790901035070424,0.00860788393765688,-0.00400554807856679,0.005559520795941353,-0.0010974585311487317,0.010096220299601557,-0.009299318306148052,0.01874610781669617,-0.0009024578030221164,0.012100317515432836,-0.005621065385639668,0.008106132037937641,-0.00917069148272276,0.0038012727163732048,-0.000273301062406972,0.009418368339538574,0.00027915823739022017,0.0034514637663960453,0.004072098527103663,-0.0010629510506987572,0.0008867451688274742,-0.0018182429485023024,0.0005668191006407143,-0.0040087797679007045,-0.002465077908709645,twenties
2,6.109419822692871,0.14925351738929749,-0.024532198905944824,0.058759134262800224,0.02470487356185913,-0.0052578169852495185,-0.011766116134822369,0.03630678355693817,-0.11614610254764555,0.00142055272590369,-0.002910617971792817,-0.0526280589401722,0.03044847398996353,-0.040211081504821784,0.0068742120638489715,0.04945266991853714,-0.04531631246209145,-0.0010206201113760474,-0.013406965881586077,-0.031850036233663566,0.020259791985154152,0.0035637367982417345,-0.022144319489598274,0.001271805027499795,-0.013621893711388113,0.0063909320160746574,-0.0076325624249875546,0.006522697396576405,-0.011399385519325731,0.01495092920958996,-0.001559381140395999,0.0026736606378108267,0.0052494918927550325,-0.002724960679188371,0.0007927725673653184,0.0024729811120778322,0.0028134556487202644,-0.0048652738332748404,-0.006466950755566359,fourties
3,5.769757270812987,0.11898679286241533,-0.14281785488128662,0.2660385370254517,-0.14430230855941772,0.06264431029558183,-0.03607447817921639,-0.007810306269675494,-0.0595971867442131,0.0028545125387609005,-0.009935266338288784,-0.04190833494067192,0.026975596323609352,-0.04587313160300255,0.022821851074695587,-0.01127675734460354,0.0003648186684586108,0.01117837056517601,-0.010743346996605395,-0.019630951806902885,-0.015434570610523226,-0.002773791551589966,-0.019067099317908287,0.008341364562511444,-0.007633269764482975,0.00892057828605175,-0.006655382458120585,-0.008815932087600231,-0.002190708881244064,-0.011383069679141045,-0.004635500255972147,-0.006735678296536207,-0.009978757239878178,-0.004465182311832905,-0.007967558689415455,-0.008652261458337307,-0.008677667938172817,-0.012818090617656708,-0.0031979621853679423,twenties
4,5.959086894989014,0.1992524117231369,-0.1269567310810089,0.12578018009662628,-0.0041047423146665105,-0.05483267828822136,-0.03583018854260445,-0.000889797229319811,-0.05157754570245743,-0.050315756350755685,-0.010968190617859364,-0.033446770161390305,-0.011774851009249687,-0.025323374196887016,0.002064737491309643,0.010140115395188332,-0.03630910813808441,0.015715666115283966,-0.02660059928894043,0.033215705305337906,-0.027895145118236545,0.01214610505849123,-0.011938349343836308,-0.0120981615036726,-0.0059353597462177285,-0.002668790286406875,-0.02242300286889076,-0.016786031424999237,-0.006347529124468565,-0.02450949139893055,-0.011335714720189571,-0.021308355033397675,-0.005701255053281784,-0.010903795249760151,-0.01408546417951584,-0.000995148322544992,-0.007512528449296951,-0.0031988497357815504,-0.012306499294936657,teens
5,5.576540946960449,0.12838919460773468,-0.14423760771751404,0.1180758848786354,-0.033553723245859146,-0.007664804346859455,-0.10407334566116333,-0.043268125504255295,-0.03636753186583519,-0.03586011752486229,-0.024013781920075417,-0.04124753922224045,-0.0015070571098476648,-0.00124866864643991,0.0018054039683192968,-0.026651846244931218,-0.00023755137226544315,-0.0021462086588144307,-0.02239768579602241,-0.004464793484658003,-0.012673423625528812,-0.004984891973435879,-0.014724822714924812,-0.0003712717443704605,0.0005697041633538902,-0.0036919971462339154,-0.012653655372560024,0.0014165540924295785,-0.0010050078853964806,-0.004917535930871964,0.004746074788272381,-0.0011419019429013133,-0.0018328272271901371,0.0015285755507647991,0.008750477805733679,0.0043807984329760075,-0.003959015477448703,0.0006074004922993481,0.002454910892993212,twenties
6,6.215301513671875,0.06195662915706635,-0.09630051255226137,-0.00977508816868067,0.003752368036657572,-0.030397942289710045,-0.012032534927129744,-0.022168276831507683,0.05218421667814255,-0.035612765699625015,-0.013691864907741548,-0.02272692508995533,0.004780456889420748,-0.005310771521180868,0.009583355858922005,-0.0037666105199605227,-0.011163278482854366,0.0007944274111650884,-0.03751789405941963,0.0063098594546318046,-0.02875678054988384,0.02410378307104111,-0.002694410504773259,0.0049543981440365314,-0.011760013177990912,0.0045215957798063755,-0.010773403570055963,0.0022608498111367226,-0.0018254953902214766,-0.0076472205109894284,0.002200768794864416,0.0044721816666424274,-0.0033023117575794463,0.007006466388702393,-0.0006244898540899158,-0.0022473256103694443,-0.001988098956644535,0.00525001948699355,-0.01065493281930685,teens
7,6.064695358276367,0.16455231606960294,-0.07501211762428284,0.21369034051895144,-0.03351669758558273,-0.009689992293715477,0.027404168620705605,0.05232089757919312,-0.01543398480862379,-0.03688450530171394,-0.01065422035753727,-0.03754746913909912,0.022091595456004143,-0.018990615382790562,-0.02147503010928631,0.028567411005496982,-0.003937885630875826,0.023637937381863598,-0.010481099598109722,0.015748351812362667,-0.033935632556676865,0.02235064283013344,-0.01257925946265459,0.007535896729677916,-0.01928023993968964,-0.0036640276666730642,-0.005006576422601938,-0.010909221135079859,0.01954270526766777,-0.0039026117883622646,0.00986634846776724,-0.00022355321561917665,0.012619009241461754,-0.0037987355608493094,-0.003378059482201934,0.004888925701379776,-0.011374772526323795,0.0011983730364590885,-0.013441444374620914,twenties
8,5.5743370056152335,0.2122562676668167,-0.005264487583190203,0.24695299565792084,-0.12458273768424988,0.10288049280643463,-0.08207324147224426,0.04171454533934593,-0.059796672314405434,0.024629337713122368,-0.011365600861608982,-0.04406554251909256,0.034308522939682014,-0.045635078102350235,0.031080516055226326,-0.009785016067326069,0.000397554540541023,-0.008149517700076103,0.006501092575490475,-0.005825979635119438,-0.014296652749180794,0.0029757276643067603,0.0024358127266168594,-0.003309423802420497,-0.004406990949064493,-0.0005868906737305224,-0.014972879551351069,0.010158497840166092,-0.0075156260281801215,-0.0026064906269311905,0.00618868600577116,-0.005010160617530346,-0.001966149313375354,0.003731776727363467,-0.0001984020200325176,-7.618469680892304e-05,-0.00033278300543315714,-0.0026613797526806593,-0.002980276942253113,teens
9,6.4707512855529785,0.12476436793804167,0.051144808530807495,0.060390122234821327,0.020876066759228703,-0.0019568041898310184,-0.037800803780555725,0.02083910070359707,0.02978055365383625,-0.012688860297203064,0.011421521194279194,-0.020055569708347317,0.003912976011633873,-0.009021306410431862,0.024558121338486668,-0.00016908466932363808,-0.0001453122094972059,0.02245305106043816,-0.01222003810107708,0.015279458835721016,-0.017006540670990944,0.026194635778665543,-0.024224581196904186,0.016620585694909096,-0.014905618503689766,0.016834033653140068,-0.0014417135389521716,0.004360690712928772,0.00044905286631546925,0.00371912750415504,-0.006503132171928883,-0.003907375037670136,0.00032120774267241364,-0.002262231195345521,0.00032625652966089547,-0.008551846258342266,0.005280775483697653,-0.003925884608179331,0.0014120580162853007,teens
